rea_time,goResp,hitGoal,subject,session,block,trial,response_cat,sampleTimeMsGo_01,sampleTimeMsGo_02,sampleTimeMsGo_03,sampleTimeMsGo_04,sampleTimeMsGo_05,sampleTimeMsGo_06,samplePosDegAtt_01,samplePosDegAtt_02,samplePosDegAtt_03,samplePosDegAtt_04,samplePosDegAtt_05,samplePosDegAtt_06,sampleAccprobHit_01,sampleAccprobHit_02,sampleAccprobHit_03,sampleAccprobHit_04,sampleAccprobHit_05,sampleAccprobHit_06,sampleProbHit_01,sampleProbHit_02,sampleProbHit_03,sampleProbHit_04,sampleProbHit_05,sampleProbHit_06,answer
,0,0,o4,2,3,27,CORRECT REJECTION,0,166,333,500,667,833,-4.471783677,-6.712773456,-4.001111482,-6.683644506,-4.383861834,-3.199244215,0.44102704,0.223515239,0.243408522,0.243408522,0.243408522,0.286912946,0.44102704,0.160903318,0.499861065,0.164544437,0.452017271,0.600094473,1
0.62481392,1,1,o4,2,3,28,HIT,0,167,333,500,667,833,-0.329237757,5.422994244,1.616847061,0.021054526,-0.191915247,-0.215665689,0.95884528,1,1,1,1,1,0.95884528,0.322125719,0.797894117,0.997368184,0.976010594,0.973041789,1
0.65805244,1,1,o4,2,3,29,HIT,0,166,333,499,666,833,0.916655598,-1.13807031,2.07262669,-0.292035334,5.265338943,2.326701779,0.88541805,1,1,1,1,1,0.88541805,0.857741211,0.740921664,0.963495583,0.341832632,0.709162278,1
0.67516088,1,1,o4,2,3,30,HIT,0,167,334,500,667,833,-5.515462436,1.887373105,-4.093971971,-0.854930033,1.598538195,-0.899459033,0.310567195,1,1,1,1,1,0.310567195,0.764078362,0.488253504,0.893133746,0.800182726,0.887567621,1
0.64158324,1,1,o4,2,3,32,HIT,0,167,334,501,667,834,4.073574906,0.200867623,1.149017222,3.097777943,6.104185641,3.144398491,0.490803137,0.951331869,0.951331869,0.951331869,0.904197382,0.904197382,0.490803137,0.974891547,0.856372847,0.612777757,0.236976795,0.606950189,1
,0,0,o4,2,3,33,CORRECT REJECTION,0,166,333,500,667,833,8.913664682,4.145440202,4.335767223,8.608475165,2.094439435,6.604961086,0,0,0,0,0,0,0,0.481819975,0.458029097,0,0.738195071,0.174379864,1
0.74108088,1,0,o4,2,3,34,FALSE ALARM,0,166,333,500,666,833,-2.217779072,-7.118571007,-4.597995273,-2.639788745,-7.138136345,-2.77178438,0.722777616,0.284404588,0.284404588,0.284404588,0.279858325,0.279858325,0.722777616,0.110178624,0.425250591,0.670026407,0.107732957,0.653526952,0
,0,0,o4,2,3,35,CORRECT REJECTION,0,167,334,500,667,833,-8.403062791,-5.612936307,-9.532714467,-5.0978753,-6.011352801,-3.24789915,0,0,0,0,0,0,0,0.298382962,0,0.362765587,0.2485809,0.594012606,1
,0,1,o4,2,3,36,MISS,0,166,333,500,666,833,3.179605133,2.741922235,0.292383183,0.802821254,2.258170972,5.088019544,0.602549358,0.637423002,0.942813245,0.942813245,0.942813245,0.908754681,0.602549358,0.657259721,0.963452102,0.899647343,0.717728628,0.363997557,0
0.70764388,1,0,o4,2,3,37,FALSE ALARM,0,166,333,500,666,833,-5.202275398,-2.748282763,-9.557484526,-3.60887451,-3.160757632,-8.998510089,0.349715575,0.504457426,0,0,0,0,0.349715575,0.656464655,0,0.548890686,0.604905296,0,0
0.54965024,1,0,o4,2,3,38,FALSE ALARM,0,167,334,500,667,834,-4.053909717,-2.303466078,-7.970081399,-5.566072315,-7.914298876,-9.54755568,0.493261285,0.631419265,0.012821975,0.012821975,0.012821975,0,0.493261285,0.71206674,0.003739825,0.304240961,0.010712641,0,0
,0,0,o4,2,3,39,CORRECT REJECTION,0,167,334,500,667,833,-9.295974259,-6.129986066,-3.10640069,-7.589849941,-8.101961336,-8.703501211,0,0,0,0,0,0,0,0.233751742,0.611699914,0.051268757,0,0,1
,0,0,o4,2,3,40,CORRECT REJECTION,0,166,333,500,667,833,7.361120382,6.499079292,9.504604151,4.87126829,2.22377592,7.686836813,0.079859952,0.089504525,0,0,0,0,0.079859952,0.187615088,0,0.391091464,0.72202801,0.039145398,1
0.5752748,1,1,o4,2,3,42,HIT,0,167,334,500,667,833,3.786985252,-1.01877323,4.970963006,1.320093634,5.053172781,1.803521787,0.526626843,1,1,1,1,1,0.526626843,0.872653346,0.378629624,0.834988296,0.368353402,0.774559777,1
0.60814156,1,1,o4,2,3,43,HIT,0,167,333,500,667,834,1.404822579,0.775980924,-2.615184225,1.050714778,-2.419402898,1.005744389,0.824397178,0.894727411,1,1,1,1,0.824397178,0.903002385,0.673101972,0.868660653,0.697574638,0.874281951,1
,0,0,o4,2,3,44,CORRECT REJECTION,0,166,333,500,667,833,5.223845066,4.663147319,3.705976409,6.754467342,8.103764754,3.78168584,0.347019367,0.373174101,0.428278106,0.251546072,0,0,0.347019367,0.417106585,0.536752949,0.155691582,0,0.52728927,1
,0,1,o4,2,3,45,MISS,0,166,333,500,667,833,-4.626876235,-5.512972848,-3.073340754,-4.35013598,-2.130169364,-2.45886529,0.421640471,0.349600918,0.447277445,0.447277445,0.538644423,0.538644423,0.421640471,0.310878394,0.615832406,0.456233003,0.733728829,0.692641839,0
,0,0,o4,2,3,46,CORRECT REJECTION,0,166,333,500,666,833,-5.214482959,-9.427795765,-4.457260291,-3.521561006,-5.798150331,-2.760513906,0.34818963,0,0,0,0,0,0.34818963,0,0.442842464,0.559804874,0.275231209,0.654935762,1
0.6332062,1,1,o4,2,3,47,HIT,0,166,333,500,666,833,1.160547893,-1.090458224,-0.310351526,-2.211517395,-3.414701867,1.122354789,0.854931513,1,1,1,1,1,0.854931513,0.863692722,0.961206059,0.723560326,0.573162267,0.859705651,1
,0,0,o4,2,3,48,CORRECT REJECTION,0,166,333,500,666,833,-8.890206988,-2.693887621,-4.139854317,-8.669639721,-5.863728472,-5.328470857,0,0,0,0,0,0,0,0.663264047,0.48251821,0,0.267033941,0.333941143,1
0.58297924,1,1,o4,2,3,49,HIT,0,166,333,500,666,833,0.488346392,2.171496836,-1.431059192,1.633504922,-1.272819183,-0.915576789,0.938956701,0.922691464,1,1,1,1,0.938956701,0.728562896,0.821117601,0.795811885,0.840897602,0.885552901,1
,0,0,o4,2,3,50,CORRECT REJECTION,0,167,333,500,667,833,9.701888987,2.647034147,9.884995485,5.702233293,7.502178473,4.528716485,0,0,0,0,0,0,0,0.669120732,0,0.287220838,0.062227691,0.433910439,1
,0,0,o4,2,3,52,CORRECT REJECTION,0,166,333,500,667,833,6.194686938,8.033965928,5.871826018,3.916456197,5.951531286,5.483687799,0.225664133,0,0,0,0,0,0.225664133,0,0.266021748,0.510442975,0.256058589,0.314539025,1
0.69147204,1,1,o4,2,3,53,HIT,0,167,333,500,667,833,-4.278151202,-0.817630066,-1.670666372,-5.51640333,-2.441856772,-1.411561418,0.4652311,0.819884597,0.819884597,0.752325383,0.752325383,0.752325383,0.4652311,0.897796242,0.791166703,0.310449584,0.694767904,0.823554823,1
0.65836024,1,0,o4,2,3,54,FALSE ALARM,0,167,333,500,667,833,-9.305096259,-6.524110265,-3.853472521,-6.433414312,-3.98533526,-5.481022652,0,0,0,0,0,0,0,0.184486217,0.518315935,0.195823211,0.501833093,0.314872169,0
0.55842784,1,0,o4,2,3,56,FALSE ALARM,0,167,334,501,667,834,-2.700086404,-2.188409423,-3.706983015,-2.609813853,-9.777855872,-6.756961701,0.662489199,0.707757075,0.66235682,0.66235682,0,0,0.662489199,0.726448822,0.536627123,0.673773268,0,0.155379787,0
,0,0,o4,2,3,57,CORRECT REJECTION,0,167,334,500,667,833,-6.339862272,-5.836779976,-3.522403747,-5.314111114,-7.602593563,-8.863257321,0.207517216,0.221442704,0.320332743,0.320332743,0.101384102,0,0.207517216,0.270402503,0.559699532,0.335736111,0.049675805,0,1
0.56621748,1,1,o4,2,3,58,HIT,0,166,333,500,666,833,-0.635722905,5.803514462,1.267408616,3.41351194,5.110091643,2.4462941,0.920534637,1,1,1,1,1,0.920534637,0.274560692,0.841573923,0.573311008,0.361238545,0.694213237,1
,0,0,o4,2,3,59,CORRECT REJECTION,0,167,333,500,667,834,-2.17382441,-9.743710385,-2.286415874,-9.816015083,-4.851372386,-3.25867098,0.728271949,0,0,0,0,0,0.728271949,0,0.714198016,0,0.393578452,0.592666127,1
,0,0,o4,2,3,60,CORRECT REJECTION,0,167,334,500,667,833,7.923778588,3.60222606,9.366065436,6.738160235,9.324812899,8.471651284,0.009527676,0.020721082,0,0,0,0,0.009527676,0.549721742,0,0.157729971,0,0,1
,0,0,o4,2,3,61,CORRECT REJECTION,0,166,333,500,666,833,2.051493619,3.414680878,5.801117344,5.286841256,6.613463529,2.369899385,0.743563298,0.690891743,0.517338352,0.517338352,0.403293873,0.403293873,0.743563298,0.57316489,0.274860332,0.339144843,0.173317059,0.703762577,1
0.52490252,1,1,o4,2,3,62,HIT,1,167,334,500,667,834,-5.287436756,1.661722478,-2.733236957,-3.500151491,-0.72456228,-3.030734465,0.339070406,1,1,1,1,1,0.339070406,0.79228469,0.65834538,0.562481064,0.909429715,0.621158192,1
0.59918972,1,1,o4,2,3,63,HIT,0,166,333,499,666,832,2.046860909,3.248750302,5.452586199,-0.8299882,-1.440122859,5.399058726,0.744142386,0.698907384,0.554475725,1,1,1,0.744142386,0.593906212,0.318426725,0.896251475,0.819984643,0.325117659,1
,0,0,o4,2,3,64,CORRECT REJECTION,0,166,333,500,666,833,-7.410691235,-6.557421722,-6.389784048,-2.136595013,-9.109304774,-7.070842286,0.073663596,0.082458512,0.084439164,0.216188396,0,0,0.073663596,0.180322285,0.201276994,0.732925623,0,0.116144714,1
0.7080748,1,1,o4,2,3,65,HIT,0,166,333,500,666,833,0.262920278,1.084429948,-5.568915271,-1.053066426,-1.14999386,-4.578946654,0.967134965,0.963373876,1,1,1,1,0.967134965,0.864446256,0.303885591,0.868366697,0.856250767,0.427631668,1
0.70811452,1,1,o4,2,3,66,HIT,0,166,333,500,666,833,-1.445587095,-3.688299328,-2.568368299,-3.201755409,1.823013633,-1.082520014,0.819301613,0.748911787,0.748911787,0.748911787,1,1,0.819301613,0.538962584,0.678953963,0.599780574,0.772123296,0.864684998,1
0.53257372,1,1,o4,2,3,69,HIT,0,166,333,499,666,833,2.538359242,-1.024957132,5.540531222,3.571068828,2.268093761,0.652183386,0.682705095,1,1,1,1,1,0.682705095,0.871880359,0.307433597,0.553616396,0.71648828,0.918477077,1
0.59957384,1,1,o4,2,3,70,HIT,0,166,333,499,666,833,3.993095791,-1.756576631,1.808674847,0.090123489,3.904324339,3.831281163,0.500863026,1,1,1,1,1,0.500863026,0.780427921,0.773915644,0.988734564,0.511959458,0.521089855,1
0.68285548,1,1,o4,2,3,71,HIT,0,166,333,500,667,833,1.460269576,1.181865478,-2.64828858,-5.062843532,-3.240822543,0.356591137,0.817466303,0.846940258,1,1,1,1,0.817466303,0.852266815,0.668963927,0.367144559,0.594897182,0.955426108,1
,0,1,o4,2,3,72,MISS,0,166,333,500,666,833,-1.827712905,-5.274176755,-4.235126821,-2.157781718,-3.377980432,-4.47823062,0.771535887,0.598616801,0.598616801,0.598616801,0.598616801,0.598616801,0.771535887,0.340727906,0.470609147,0.730277285,0.577752446,0.440221173,0
,0,0,o4,2,3,73,CORRECT REJECTION,0,166,333,500,666,833,9.539264362,4.672185048,4.071177709,7.973934878,2.666095163,7.726879142,0,0,0,0,0,0,0,0.415976869,0.491102786,0.00325814,0.666738105,0.034140107,1
0.65788792,1,1,o4,2,3,74,HIT,0,166,333,500,667,833,-0.412217852,0.274311634,-1.64891663,3.409203996,2.944607683,2.27538835,0.948472769,1,1,1,1,1,0.948472769,0.965711046,0.793885421,0.573849501,0.63192404,0.715576456,1
,0,1,o4,2,3,75,MISS,0,167,334,500,667,833,-5.511736527,-4.384659668,0.496900374,-6.015108412,0.635415664,-3.931196699,0.311032934,0.3620386,1,1,1,1,0.311032934,0.451917541,0.937887453,0.248111448,0.920573042,0.508600413,0
,0,0,o4,2,3,76,CORRECT REJECTION,0,166,333,500,666,833,-9.06996486,-1.871756113,-8.752145392,-3.548812674,-7.377992255,-9.49539536,0,0,0,0,0,0,0,0.766030486,0,0.556398416,0.077750968,0,1
0.64133232,1,1,o4,2,3,77,HIT,0,167,333,500,667,833,2.116388029,3.750601784,4.033805576,3.850355742,-0.023758211,-0.475294434,0.735451496,0.667537057,0.652057651,0.652057651,1,1,0.735451496,0.531174777,0.495774303,0.518705532,0.997030224,0.940588196,1
,0,0,o4,2,3,78,CORRECT REJECTION,0,167,333,500,667,833,3.706771308,7.927346992,2.365680176,8.963521381,4.287455711,8.646242819,0.536653586,0.0192233,0.029796177,0,0,0,0.536653586,0.009081626,0.704289978,0,0.464068036,0,1
,0,0,o4,2,3,79,CORRECT REJECTION,0,166,333,500,666,833,-6.011988135,-4.497592926,-4.824391315,-9.455244718,-7.998753217,-5.509990271,0.248501483,0.306526828,0.306526828,0,0,0,0.248501483,0.437800884,0.396951086,0,0.000155848,0.311251216,1
0.64136772,1,1,o4,2,3,80,HIT,0,166,333,500,666,833,1.816398957,5.49863664,1.666758502,0.578463295,5.687123479,0.34419565,0.77295013,0.579319373,0.600117617,0.812176671,0.799932442,0.870460557,0.77295013,0.31267042,0.791655187,0.927692088,0.289109565,0.956975544,1
,0,0,o4,2,3,81,CORRECT REJECTION,0,166,333,500,666,833,8.6216293,7.639348112,3.861400186,9.440128107,9.277589693,3.103295888,0,0,0,0,0,0,0,0.045081486,0.517324977,0,0,0.612088014,1
0.67500392,1,1,o4,2,3,82,HIT,0,167,333,500,666,833,-4.285133366,-2.141110933,-6.139168571,0.026716977,-5.939962499,0.163372542,0.464358329,0.634371732,0.464982066,1,1,1,0.464358329,0.732361133,0.232603929,0.996660378,0.257504688,0.979578432,1
0.74150496,1,1,o4,2,3,83,HIT,0,166,333,500,667,833,0.538304113,-3.479127167,-5.922527698,-1.991564726,1.317606335,-5.514045539,0.932711986,1,1,1,1,1,0.932711986,0.565109104,0.259684038,0.751054409,0.835299208,0.310744308,1
0.67475708,1,1,o4,2,3,84,HIT,0,167,333,500,666,833,-0.332965699,2.268897135,0.651061927,0.090670606,4.386243583,3.20132171,0.958379288,1,1,1,1,1,0.958379288,0.716387858,0.918617259,0.988666174,0.451719552,0.599834786,1
,0,0,o4,2,3,85,CORRECT REJECTION,0,167,334,501,666,833,2.362099905,9.583531116,5.712570621,9.045014488,8.441089851,6.118630051,0.704737512,0,0,0,0,0,0.704737512,0,0.285928672,0,0,0.235171244,1
,0,0,o4,2,3,86,CORRECT REJECTION,0,166,333,500,666,833,-6.305049057,-6.423950335,-7.671312242,-7.039085164,-1.944549662,-3.736506921,0.211868868,0.199978419,0.049547904,0.049547904,0.144590158,0.144590158,0.211868868,0.197006208,0.04108597,0.120114354,0.756931292,0.532936635,1
0.64148412,1,1,o4,2,3,87,HIT,0,167,333,500,667,833,0.893083184,-1.779229526,-6.079906772,0.092905678,0.693799859,-1.422810104,0.888364602,1,1,1,1,1,0.888364602,0.777596309,0.240011654,0.98838679,0.913275018,0.822148737,1
,0,0,o4,2,3,88,CORRECT REJECTION,0,166,333,500,667,833,6.513108659,7.200136968,5.555287333,3.376594951,5.434627326,7.288801594,0.185861418,0.109375923,0.125860599,0.191517079,0.191517079,0.173981007,0.185861418,0.099982879,0.305589083,0.577925631,0.320671584,0.088899801,1
,0,0,o4,2,3,90,CORRECT REJECTION,0,167,334,500,666,834,8.857281387,6.004485671,2.730402112,8.52989499,7.620004844,4.540207032,0,0,0,0,0,0,0,0.249439291,0.658699736,0,0.047499395,0.432474121,1
0.53316076,1,1,o4,2,3,91,HIT,0,167,333,500,666,833,-3.49302442,-2.593852684,-0.315345698,1.00353493,-3.581865264,-0.38947395,0.563371947,0.63471125,0.934607074,1,1,1,0.563371947,0.675768415,0.960581788,0.874558134,0.552266842,0.951315756,1
,0,0,o4,2,3,92,CORRECT REJECTION,0,167,333,500,667,833,6.322350399,1.999864072,3.066428773,4.446276052,6.813761847,5.072132063,0.2097062,0.456191261,0.456191261,0.456191261,0.372316413,0.372316413,0.2097062,0.750016991,0.616696403,0.444215493,0.148279769,0.365983492,1
,0,0,o4,2,3,93,CORRECT REJECTION,0,166,333,500,666,833,3.280950081,2.847677995,3.235519657,7.604418757,8.059954548,4.908206856,0.58988124,0.623657937,0.623657937,0.121970282,0,0,0.58988124,0.644040251,0.595560043,0.049447655,0,0.386474143,1
,0,0,o4,2,3,94,CORRECT REJECTION,0,165,332,499,666,832,4.080730614,6.732565495,2.100612698,6.884628863,6.139794307,2.866848241,0.489908673,0.236984924,0.376311384,0.346821127,0.346821127,0.346821127,0.489908673,0.158429313,0.737423413,0.139421392,0.232525712,0.64164397,1
0.6583852,1,1,o4,2,3,95,HIT,0,166,333,500,666,833,-0.054608193,-5.780294265,-1.401532481,-2.668328486,-1.41563174,-1.082072455,0.993173976,0.975989158,0.975989158,0.975989158,0.975989158,0.975989158,0.993173976,0.277463217,0.82480844,0.666458939,0.823046032,0.864740943,1
0.60774316,1,1,o4,2,3,96,HIT,0,166,333,499,666,833,-1.0330088,0.250590923,-1.895169577,1.70399648,-5.55749222,0.39514195,0.8708739,1,1,1,1,1,0.8708739,0.968676135,0.763103803,0.78700044,0.305313472,0.950607256,1
,0,1,o4,2,3,97,MISS,0,166,333,499,666,833,-5.23836993,-5.589543788,0.504143367,-2.805832022,-1.340598112,-5.682145627,0.345203759,0.315140672,1,1,1,1,0.345203759,0.301307026,0.936982079,0.649270997,0.832425236,0.289731797,0
,0,0,o4,2,3,98,CORRECT REJECTION,0,167,333,500,667,833,-7.354651984,-9.048109684,-8.011771502,-9.208131234,-6.31486894,-4.501935594,0.080668502,0,0,0,0,0,0.080668502,0,0,0,0.210641383,0.437258051,1
,0,0,o4,2,3,99,CORRECT REJECTION,0,166,333,499,666,833,-8.92106548,-6.752169626,-7.596988661,-6.84363767,-6.523725343,-9.71647595,0,0,0,0,0,0,0,0.155978797,0.050376417,0.144545291,0.184534332,0,1
,0,0,o4,2,3,100,CORRECT REJECTION,0,166,333,500,666,833,-8.519853697,-4.664086881,-5.486459518,-3.640648219,-9.676342379,-9.026771612,0,0,0,0,0,0,0,0.41698914,0.31419256,0.544918973,0,0,1
,0,0,o4,2,3,102,CORRECT REJECTION,0,166,333,499,666,833,8.910468962,4.702839922,2.975434713,8.190039309,8.47707693,6.280283514,0,0,0,0,0,0,0,0.41214501,0.628070661,0,0,0.214964561,1
0.67444772,1,0,o4,2,3,103,FALSE ALARM,0,166,333,500,666,833,-3.522579545,-4.133114199,-4.418949624,-5.028744747,-9.630202847,-9.885873262,0.559677557,0.523297102,0.50411556,0.457550176,0,0,0.559677557,0.483360725,0.447631297,0.371406907,0,0,0
0.60814768,1,1,o4,2,3,104,HIT,1,167,334,500,667,834,5.482795235,0.04215269,5.149651003,2.25258331,3.715718769,-1.149634047,0.314650596,0.983529972,0.983529972,0.983529972,0.983529972,1,0.314650596,0.994730914,0.356293625,0.718427086,0.535535154,0.856295744,1
0.62443556,1,0,o4,2,3,106,FALSE ALARM,0,166,333,499,666,833,1.983329109,6.335963347,4.008004668,3.971408929,3.829688099,3.171918548,0.752083861,0.456229718,0.456229718,0.456229718,0.456229718,0.456229718,0.752083861,0.208004582,0.498999417,0.503573884,0.521288988,0.603510181,0
,0,0,o4,2,3,107,CORRECT REJECTION,0,166,333,500,666,833,-3.109792777,-9.805411275,-4.427543405,-7.419957826,-9.782820039,-2.693009711,0.611275903,0,0,0,0,0,0.611275903,0,0.446557074,0.072505272,0,0.663373786,1
0.65809408,1,1,o4,2,3,108,HIT,1,167,334,500,667,833,-0.228135214,4.553037787,3.201806381,0.967356819,2.460598187,2.590211842,0.971483098,1,1,1,1,1,0.971483098,0.430870277,0.599774202,0.879080398,0.692425227,0.67622352,1
0.63324268,1,0,o4,2,3,109,FALSE ALARM,0,167,334,500,667,833,2.041795109,2.079327666,8.362830421,2.517760841,4.49941352,9.479478248,0.744775611,0.743572564,0,0,0,0,0.744775611,0.740084042,0,0.685279895,0.43757331,0,0
0.55867384,1,1,o4,2,3,111,HIT,0,166,333,500,666,833,5.808986157,4.27575471,0.181615008,4.479201388,0.717573939,-1.652837599,0.27387673,0.338811235,0.923454101,0.923454101,0.923454101,1,0.27387673,0.465530661,0.977298124,0.440099827,0.910303258,0.7933953,1
0.67454312,1,1,o4,2,3,112,HIT,0,166,333,500,666,833,2.894663465,5.699888164,-1.101467967,0.755106668,4.634508994,2.174510734,0.638167067,0.442774076,1,1,1,1,0.638167067,0.287513979,0.862316504,0.905611666,0.420686376,0.728186158,1
0.51615372,1,0,o4,2,4,1,FALSE ALARM,0,166,333,500,666,833,-7.948909539,-6.940521605,-9.477633744,-7.217362111,-5.83391241,-9.430518411,0.006386308,0.007307394,0,0,0,0,0.006386308,0.132434799,0,0.097829736,0.270760949,0,0
0.5661174,1,1,o4,2,4,2,HIT,0,166,333,500,666,833,-5.871504569,-1.026183932,-1.481295299,-0.151856142,-5.065905553,-4.225237825,0.266061929,0.674710545,0.674710545,0.933406698,0.933406698,0.933406698,0.266061929,0.871727008,0.814838088,0.981017982,0.366761806,0.471845272,1
,0,0,o4,2,4,3,CORRECT REJECTION,0,167,334,500,667,833,-5.769539864,-7.46345564,-7.58884171,-8.379970396,-3.457418559,-4.419259732,0.278807517,0.085083602,0.066522953,0,0,0,0.278807517,0.067068045,0.051394786,0,0.56782268,0.447592533,1
0.63317572,1,1,o4,2,4,4,HIT,0,167,333,500,667,833,-2.230405571,-5.289261472,0.474132923,0.450838672,-0.582778856,-5.297631885,0.721199304,0.548605439,1,1,1,1,0.721199304,0.338842316,0.940733385,0.943645166,0.927152643,0.337796014,1
,0,0,o4,2,4,5,CORRECT REJECTION,0,166,333,500,666,833,2.787000125,6.637814237,9.01669889,8.466890374,3.611251058,8.903438726,0.651624984,0.328301937,0,0,0,0,0.651624984,0.17027322,0,0,0.548593618,0,1
0.5997746,1,1,o4,2,4,6,HIT,0,167,333,500,667,833,-2.233276531,-1.505380596,-3.476673441,-3.345856397,-4.455324703,-5.589318329,0.720840434,0.792992429,0.75029794,0.75029794,0.701908132,0.615588187,0.720840434,0.811827426,0.56541582,0.58176795,0.443084412,0.301335209,1
,0,0,o4,2,4,7,CORRECT REJECTION,1,167,334,500,667,834,9.391762847,5.387337268,4.234921186,2.087362718,3.607096163,4.213383327,0,0,0,0,0,0,0,0.326582842,0.470634852,0.73907966,0.54911298,0.473327084,1
,0,0,o4,2,4,8,CORRECT REJECTION,0,166,333,500,666,833,4.59712159,7.507982281,8.000033541,6.824935455,7.788935699,5.522267772,0.425359801,0.096679947,0,0,0,0,0.425359801,0.061502215,0,0.146883068,0.026383038,0.309716528,1
,0,0,o4,2,4,9,CORRECT REJECTION,0,167,334,500,667,834,7.636262668,3.222248577,8.928890354,3.05789756,2.125068889,6.82482836,0.045467166,0.101433006,0,0,0,0,0.045467166,0.597218928,0,0.617762805,0.734366389,0.146896455,1
0.53297212,1,1,o4,2,4,10,HIT,0,167,333,500,667,833,-1.339053309,-2.368191244,1.315458091,1.40586805,-6.023503078,-1.56808345,0.832618336,0.807907071,1,1,1,1,0.832618336,0.703976094,0.835567739,0.824266494,0.247062115,0.803989569,1
0.58300756,1,0,o4,2,4,11,FALSE ALARM,0,166,333,500,666,833,3.505115431,4.761322216,5.770687367,9.296067015,6.216494323,9.412030101,0.561860571,0.480245713,0.388759369,0,0,0,0.561860571,0.404834723,0.278664079,0,0.22293821,0,0
0.58300096,1,1,o4,2,4,12,HIT,0,167,334,500,667,833,0.451935575,0.605609194,4.422044138,-1.05239305,3.047414437,0.179100839,0.943508053,0.942401634,0.887854156,1,1,1,0.943508053,0.924298851,0.447244483,0.868450869,0.619073195,0.977612395,1
,0,0,o4,2,4,13,CORRECT REJECTION,0,166,333,500,667,833,6.932017758,2.35149791,2.774109517,5.538698123,7.63834817,6.684521281,0.13349778,0.312322983,0.312322983,0.312322983,0.133295934,0.133295934,0.13349778,0.706062761,0.65323631,0.307662735,0.045206479,0.16443484,1
,0,0,o4,2,4,14,CORRECT REJECTION,0,166,333,499,667,833,-5.915068335,-7.372740471,-8.958847826,-9.488300039,-3.471812072,-6.530035026,0.260616458,0.095877116,0,0,0,0,0.260616458,0.078407441,0,0,0.566023491,0.183745622,1
,0,0,o4,2,4,15,CORRECT REJECTION,0,167,334,500,667,834,4.987537122,9.636553128,8.197403553,9.712898933,9.094017832,7.301846736,0.37655786,0,0,0,0,0,0.37655786,0,0,0,0,0.087269158,1
,0,0,o4,2,4,16,CORRECT REJECTION,0,166,333,500,667,833,3.907325266,5.980236502,5.323050262,7.304325329,4.365284514,5.723221578,0.511584342,0.340768222,0.340768222,0.15113506,0.15113506,0.15113506,0.511584342,0.252470437,0.334618717,0.086959334,0.454339436,0.284597303,1
,0,1,o4,2,4,17,MISS,1,167,334,500,667,833,4.557688681,4.450053215,3.424859619,1.221126848,2.956275244,4.112901376,0.430288915,0.436157162,0.501270662,0.738148807,0.738148807,0.738148807,0.430288915,0.443743348,0.571892548,0.847359144,0.630465594,0.485887328,0
,0,1,o4,2,4,18,MISS,0,166,333,500,667,833,4.050846403,4.16522158,-1.70574951,4.18977481,5.315671534,5.82608549,0.4936442,0.486299882,1,1,1,1,0.4936442,0.479347303,0.786781311,0.476278149,0.335541058,0.271739314,0
,0,0,o4,2,4,19,CORRECT REJECTION,0,167,333,500,666,833,-6.457975547,-8.416542592,-8.475785406,-8.202422865,-5.829419309,-8.106108021,0.192753057,0,0,0,0,0,0.192753057,0,0,0,0.271322586,0,1
0.61630332,1,1,o4,2,4,20,HIT,0,166,333,500,666,833,1.691413944,5.633009674,-0.464742438,0.447165842,2.459436838,3.816330364,0.788573257,0.583231775,1,1,1,1,0.788573257,0.295873791,0.941907195,0.94410427,0.692570395,0.522958705,1
,0,0,o4,2,4,21,CORRECT REJECTION,0,167,334,500,667,833,-5.970893466,-5.40095431,-2.890797901,-6.459330181,-3.67973875,-6.12065302,0.253638317,0.273094202,0.412428038,0.347665811,0.347665811,0.347665811,0.253638317,0.324880711,0.638650262,0.192583727,0.540032656,0.234918373,1
0.59976692,1,0,o4,2,4,22,FALSE ALARM,0,166,333,500,666,833,2.008674863,4.850133152,3.279649955,2.680851905,9.565891435,4.111722909,0.748915642,0.610611879,0.610611879,0.610611879,0,0,0.748915642,0.393733356,0.590043756,0.664893512,0,0.486034636,0
0.67434608,1,1,o4,2,4,23,HIT,0,166,333,499,666,833,-1.668763035,-3.954474029,-2.678505964,0.633527377,-3.388934217,-1.681871512,0.791404621,0.707966637,0.707966637,1,1,1,0.791404621,0.505690746,0.665186755,0.920809078,0.576383223,0.789766061,1
0.65832052,1,1,o4,2,4,24,HIT,0,167,333,500,667,833,-0.787046515,1.923320445,-1.678377161,0.790022592,1.444152383,2.794593461,0.901619186,1,1,1,1,1,0.901619186,0.759584944,0.790202855,0.901247176,0.819480952,0.650675817,1
0.691632,1,1,o4,2,4,25,HIT,0,167,333,500,667,833,-1.781477633,-1.832256878,-1.746465091,1.651822117,4.663292586,1.545733065,0.777315296,0.775892797,0.779325355,1,1,1,0.777315296,0.77096789,0.781691864,0.793522235,0.417088427,0.806783367,1
,0,0,o4,2,4,26,CORRECT REJECTION,0,166,333,500,666,833,6.934238336,7.716816823,3.609841709,5.865985036,8.496255953,2.416093813,0.133220208,0.039236059,0.072741168,0.072741168,0,0,0.133220208,0.035397897,0.548769786,0.26675187,0,0.697988273,1
,0,0,o4,2,4,27,CORRECT REJECTION,0,167,333,500,666,833,-7.449809487,-4.770166452,-3.790692363,-2.641669563,-2.225923819,-6.739923303,0.068773814,0.103412331,0.126746224,0.172373005,0.198187267,0.198187267,0.068773814,0.403729194,0.526163455,0.669791305,0.721759523,0.157509587,1
